Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Medios de pago/button_PAGAR""), 0)",Firefox 133.0,,,27-11-2024 17:13:33,27-11-2024 17:13:35,"1,502s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Medios de pago/button_PAGAR""), 0)",Firefox 133.0,,,27-11-2024 17:13:35,27-11-2024 17:13:35,"0,026s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.3Pago_POS/Pago-exitoso""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 17:13:35,27-11-2024 17:13:40,"4,524s",PASSED
,,,,,,,
Test Cases/2.Positivos/2.1Paquete/Origen-Provincia/Agregar-Envios,Firefox 133.0,,,27-11-2024 17:13:40,27-11-2024 17:14:53,"1m - 12,988s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.1Principal/Principal-home""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 17:13:40,27-11-2024 17:13:50,"10,248s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.1Principal/Selec_paquete""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 17:13:50,27-11-2024 17:13:54,"3,659s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.2Tipo_Doc/2.DNI_Colab""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 17:13:54,27-11-2024 17:14:05,"11,179s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Seleccionar artculo""))",Firefox 133.0,,,27-11-2024 17:14:05,27-11-2024 17:14:06,"0,773s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_ACCESORIOS Y EQUIPOS ELECTRONICOS""))",Firefox 133.0,,,27-11-2024 17:14:06,27-11-2024 17:14:06,"0,454s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_UTILES DE OFICINA_txt_paquete_articulo""), ""PRUEBAs"")",Firefox 133.0,,,27-11-2024 17:14:06,27-11-2024 17:14:06,"0,464s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_UTILES DE OFICINA_txt_paquete_valor""), ""20"")",Firefox 133.0,,,27-11-2024 17:14:06,27-11-2024 17:14:07,"0,467s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/b_1Kg""))",Firefox 133.0,,,27-11-2024 17:14:07,27-11-2024 17:14:08,"0,658s",PASSED
"scrollToElement(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_LIMA (1)""), 0)",Firefox 133.0,,,27-11-2024 17:14:08,27-11-2024 17:14:08,"0,535s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_LIMA (1)""))",Firefox 133.0,,,27-11-2024 17:14:08,27-11-2024 17:14:09,"0,637s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/a_TRUJILLO""))",Firefox 133.0,,,27-11-2024 17:14:09,27-11-2024 17:14:09,"0,452s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_TRUJILLO""))",Firefox 133.0,,,27-11-2024 17:14:09,27-11-2024 17:14:14,"4,649s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Ingrese el punto de llegada""))",Firefox 133.0,,,27-11-2024 17:14:14,27-11-2024 17:14:15,"0,711s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_AMAZONAS - BAGUA - BAGUA""))",Firefox 133.0,,,27-11-2024 17:14:15,27-11-2024 17:14:15,"0,568s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tipo de entrega""))",Firefox 133.0,,,27-11-2024 17:14:15,27-11-2024 17:14:16,"0,454s",PASSED
